"","COUNTY","DATE","Population","death_est_total_inf","death_inf_vacc_obs_imm","N","I","R","S"
"5908","Carteret",2021-08-31,69070,0,57.4730485090843,69070,0,39696.6346052245,29373.3653947755
"5909","Carteret",2021-09-01,69070,0,57.4730485090843,69070,0,39696.6346052245,29373.3653947755
"5910","Carteret",2021-09-02,69070,461.538461538462,57.818838251662,69070,461.538461538462,39473.9331188845,29134.5284195771
"5911","Carteret",2021-09-03,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5912","Carteret",2021-09-04,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5913","Carteret",2021-09-05,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5914","Carteret",2021-09-06,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5915","Carteret",2021-09-09,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5916","Carteret",2021-09-12,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5917","Carteret",2021-09-16,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5918","Carteret",2021-09-19,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5919","Carteret",2021-09-23,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5920","Carteret",2021-09-26,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5921","Carteret",2021-09-30,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5922","Carteret",2021-10-03,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5923","Carteret",2021-10-07,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5924","Carteret",2021-10-10,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5925","Carteret",2021-10-14,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5926","Carteret",2021-10-17,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5927","Carteret",2021-10-21,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5928","Carteret",2021-10-24,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5929","Carteret",2021-10-28,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5930","Carteret",2021-10-31,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5931","Carteret",2021-11-04,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5932","Carteret",2021-11-07,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5933","Carteret",2021-11-11,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5934","Carteret",2021-11-14,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5935","Carteret",2021-11-18,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5936","Carteret",2021-11-21,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5937","Carteret",2021-11-28,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5938","Carteret",2021-12-05,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5939","Carteret",2021-12-12,69070,0,57.818838251662,69070,0,39935.4715804229,29134.5284195771
"5940","Caswell",2020-03-01,22684,0,0,22684,0,0,22684
"5941","Caswell",2020-03-05,22684,0,0,22684,0,0,22684
"5942","Caswell",2020-03-08,22684,0,0,22684,0,0,22684
"5943","Caswell",2020-03-12,22684,0,0,22684,0,0,22684
"5944","Caswell",2020-03-15,22684,0,0,22684,0,0,22684
"5945","Caswell",2020-03-19,22684,0,0,22684,0,0,22684
"5946","Caswell",2020-03-22,22684,153.846153846154,0.678214397135222,22684,153.846153846154,0,22530.1538461538
"5947","Caswell",2020-03-26,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5948","Caswell",2020-03-29,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5949","Caswell",2020-04-02,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5950","Caswell",2020-04-05,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5951","Caswell",2020-04-09,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5952","Caswell",2020-04-12,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5953","Caswell",2020-04-16,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5954","Caswell",2020-04-19,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5955","Caswell",2020-04-23,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5956","Caswell",2020-04-26,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5957","Caswell",2020-04-30,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5958","Caswell",2020-05-03,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5959","Caswell",2020-05-07,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5960","Caswell",2020-05-10,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5961","Caswell",2020-05-14,22684,0,0.678214397135222,22684,0,153.846153846154,22530.1538461538
"5962","Caswell",2020-05-17,22684,153.846153846154,1.35642879427044,22684,153.846153846154,153.846153846154,22376.3076923077
"5963","Caswell",2020-05-21,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5964","Caswell",2020-05-24,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5965","Caswell",2020-05-28,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5966","Caswell",2020-05-31,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5967","Caswell",2020-06-04,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5968","Caswell",2020-06-07,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5969","Caswell",2020-06-11,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5970","Caswell",2020-06-14,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5971","Caswell",2020-06-18,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5972","Caswell",2020-06-21,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5973","Caswell",2020-06-25,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5974","Caswell",2020-06-28,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5975","Caswell",2020-07-02,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5976","Caswell",2020-07-05,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5977","Caswell",2020-07-09,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5978","Caswell",2020-07-12,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5979","Caswell",2020-07-16,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5980","Caswell",2020-07-19,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5981","Caswell",2020-07-23,22684,0,1.35642879427044,22684,0,307.692307692308,22376.3076923077
"5982","Caswell",2020-07-26,22684,307.692307692308,2.71285758854089,22684,307.692307692308,307.692307692308,22068.6153846154
"5983","Caswell",2020-07-30,22684,0,2.71285758854089,22684,0,615.384615384615,22068.6153846154
"5984","Caswell",2020-08-02,22684,0,2.71285758854089,22684,0,615.384615384615,22068.6153846154
"5985","Caswell",2020-08-06,22684,0,2.71285758854089,22684,0,615.384615384615,22068.6153846154
"5986","Caswell",2020-08-09,22684,0,2.71285758854089,22684,0,615.384615384615,22068.6153846154
"5987","Caswell",2020-08-13,22684,0,2.71285758854089,22684,0,615.384615384615,22068.6153846154
"5988","Caswell",2020-08-16,22684,0,2.71285758854089,22684,0,615.384615384615,22068.6153846154
"5989","Caswell",2020-08-20,22684,0,2.71285758854089,22684,0,615.384615384615,22068.6153846154
"5990","Caswell",2020-08-23,22684,0,2.71285758854089,22684,0,615.384615384615,22068.6153846154
"5991","Caswell",2020-08-27,22684,0,2.71285758854089,22684,0,615.384615384615,22068.6153846154
"5992","Caswell",2020-08-30,22684,153.846153846154,3.39107198567611,22684,153.846153846154,615.384615384615,21914.7692307692
"5993","Caswell",2020-09-03,22684,0,3.39107198567611,22684,0,769.230769230769,21914.7692307692
"5994","Caswell",2020-09-06,22684,153.846153846154,4.06928638281133,22684,153.846153846154,769.230769230769,21760.9230769231
"5995","Caswell",2020-09-10,22684,0,4.06928638281133,22684,0,923.076923076923,21760.9230769231
"5996","Caswell",2020-09-13,22684,0,4.06928638281133,22684,0,923.076923076923,21760.9230769231
"5997","Caswell",2020-09-17,22684,0,4.06928638281133,22684,0,923.076923076923,21760.9230769231
"5998","Caswell",2020-09-20,22684,153.846153846154,4.74750077994656,22684,153.846153846154,923.076923076923,21607.0769230769
"5999","Caswell",2020-09-24,22684,0,4.74750077994656,22684,0,1076.92307692308,21607.0769230769
"6000","Caswell",2020-09-27,22684,0,4.74750077994656,22684,0,1076.92307692308,21607.0769230769
"6001","Caswell",2020-10-01,22684,0,4.74750077994656,22684,0,1076.92307692308,21607.0769230769
"6002","Caswell",2020-10-04,22684,0,4.74750077994656,22684,0,1076.92307692308,21607.0769230769
"6003","Caswell",2020-10-08,22684,0,4.74750077994656,22684,0,1076.92307692308,21607.0769230769
"6004","Caswell",2020-10-11,22684,0,4.74750077994656,22684,0,1076.92307692308,21607.0769230769
"6005","Caswell",2020-10-15,22684,0,4.74750077994656,22684,0,1076.92307692308,21607.0769230769
"6006","Caswell",2020-10-18,22684,0,4.74750077994656,22684,0,1076.92307692308,21607.0769230769
"6007","Caswell",2020-10-22,22684,0,4.74750077994656,22684,0,1076.92307692308,21607.0769230769
"6008","Caswell",2020-10-25,22684,307.692307692308,6.103929574217,22684,307.692307692308,1076.92307692308,21299.3846153846
"6009","Caswell",2020-10-29,22684,0,6.103929574217,22684,0,1384.61538461538,21299.3846153846
"6010","Caswell",2020-11-01,22684,0,6.103929574217,22684,0,1384.61538461538,21299.3846153846
"6011","Caswell",2020-11-05,22684,0,6.103929574217,22684,0,1384.61538461538,21299.3846153846
"6012","Caswell",2020-11-08,22684,0,6.103929574217,22684,0,1384.61538461538,21299.3846153846
"6013","Caswell",2020-11-12,22684,0,6.103929574217,22684,0,1384.61538461538,21299.3846153846
"6014","Caswell",2020-11-15,22684,0,6.103929574217,22684,0,1384.61538461538,21299.3846153846
"6015","Caswell",2020-11-19,22684,0,6.103929574217,22684,0,1384.61538461538,21299.3846153846
"6016","Caswell",2020-11-22,22684,0,6.103929574217,22684,0,1384.61538461538,21299.3846153846
"6017","Caswell",2020-11-26,22684,0,6.103929574217,22684,0,1384.61538461538,21299.3846153846
"6018","Caswell",2020-11-29,22684,0,6.103929574217,22684,0,1384.61538461538,21299.3846153846
"6019","Caswell",2020-12-03,22684,461.538461538462,8.13857276562267,22684,461.538461538462,1384.61538461538,20837.8461538462
"6020","Caswell",2020-12-06,22684,0,8.13857276562267,22684,0,1846.15384615385,20837.8461538462
"6021","Caswell",2020-12-10,22684,0,8.13857276562267,22684,0,1846.15384615385,20837.8461538462
"6022","Caswell",2020-12-13,22684,153.846153846154,8.81678716275789,22684,153.846153846154,1846.15384615385,20684
"6023","Caswell",2020-12-16,22684,0,8.81678716275789,22684,0,2000,20684
"6024","Caswell",2020-12-17,22684,461.538461538462,10.8514303541636,22684,461.538461538462,2000,20222.4615384615
"6025","Caswell",2020-12-18,22684,0,10.8514303541636,22684,0,2461.53846153846,20222.4615384615
"6026","Caswell",2020-12-19,22684,0,10.8514303541636,22684,0,2461.53846153846,20222.4615384615
"6027","Caswell",2020-12-20,22684,307.692307692308,12.207859148434,22684,307.692307692308,2461.53846153846,19914.7692307692
"6028","Caswell",2020-12-21,22684,0,12.207859148434,22684,0,2769.23076923077,19914.7692307692
"6029","Caswell",2020-12-22,22684,0,12.207859148434,22684,0,2769.23076923077,19914.7692307692
"6030","Caswell",2020-12-23,22684,0,12.207859148434,22684,0,2769.23076923077,19914.7692307692
"6031","Caswell",2020-12-24,22684,923.076923076923,16.2771455312453,22684,923.076923076923,2769.23076923077,18991.6923076923
"6032","Caswell",2020-12-25,22684,0,16.2771455312453,22684,0,3692.30769230769,18991.6923076923
"6033","Caswell",2020-12-26,22684,0,16.2771455312453,22684,0,3692.30769230769,18991.6923076923
"6034","Caswell",2020-12-27,22684,307.692307692308,17.6335743255158,22684,307.692307692308,3692.30769230769,18684
"6035","Caswell",2020-12-28,22684,0,17.6335743255158,22684,0,4000,18684
"6036","Caswell",2020-12-29,22684,0,17.6335743255158,22684,0,4000,18684
"6037","Caswell",2020-12-30,22684,0,17.6353607953373,22684,0,4000.40524281432,18683.5947571857
"6038","Caswell",2020-12-31,22684,0,17.6371472651589,22684,0,4000.81048562864,18683.1895143714
"6039","Caswell",2021-01-01,22684,0,17.6404082814991,22684,0,4001.55021457525,18682.4497854248
"6040","Caswell",2021-01-02,22684,0,17.6447225453543,22684,0,4002.52886218817,18681.4711378118
"6041","Caswell",2021-01-03,22684,153.846153846154,18.3283773764648,22684,153.846153846154,4003.76297023111,18526.3908759227
"6042","Caswell",2021-01-04,22684,0,18.3351630960808,22684,0,4159.14839671497,18524.851603285
"6043","Caswell",2021-01-05,22684,0,18.3432023056437,22684,0,4160.97201101222,18523.0279889878
"6044","Caswell",2021-01-06,22684,0,18.3524950051536,22684,0,4163.07996696903,18520.920033031
"6045","Caswell",2021-01-07,22684,0,18.3630411946073,22684,0,4165.47226458472,18518.5277354153
"6046","Caswell",2021-01-08,22684,0,18.3823432935519,22684,0,4169.8507527093,18514.1492472907
"6047","Caswell",2021-01-09,22684,0,18.4104013019838,22684,0,4176.21543134201,18507.784568658
"6048","Caswell",2021-01-10,22684,0,18.4472152199006,22684,0,4184.56630048225,18499.4336995177
"6049","Caswell",2021-01-11,22684,0,18.4927850473255,22684,0,4194.90336013531,18489.0966398647
"6050","Caswell",2021-01-12,22684,0,18.5471107842293,22684,0,4207.22661029458,18476.7733897054
"6051","Caswell",2021-01-13,22684,0,18.6101924306117,22684,0,4221.53605095995,18462.46394904
"6052","Caswell",2021-01-14,22684,0,18.6820299865025,22684,0,4237.83168213824,18446.1683178618
"6053","Caswell",2021-01-15,22684,0,18.7665538366178,22684,0,4257.00507229838,18426.9949277016
"6054","Caswell",2021-01-16,22684,0,18.8637639809869,22684,0,4279.05622144707,18404.9437785529
"6055","Caswell",2021-01-17,22684,0,18.9736604195808,22684,0,4303.98512957772,18380.0148704223
"6056","Caswell",2021-01-18,22684,0,19.0962431524287,22684,0,4331.79179669692,18352.2082033031
"6057","Caswell",2021-01-19,22684,0,19.2315121795308,22684,0,4362.47622280477,18321.5237771952
"6058","Caswell",2021-01-20,22684,0,19.3794675008573,22684,0,4396.03840789448,18287.9615921055
"6059","Caswell",2021-01-21,22684,0,19.5401091164378,22684,0,4432.47835197275,18251.5216480273
"6060","Caswell",2021-01-22,22684,0,19.7177436931614,22684,0,4472.77297935674,18211.2270206433
"6061","Caswell",2021-01-23,22684,0,19.9123712310583,22684,0,4516.92229005326,18167.0777099467
"6062","Caswell",2021-01-24,22684,0,20.1239917300984,22684,0,4564.92628405552,18119.0737159445
"6063","Caswell",2021-01-25,22684,0,20.3526051902817,22684,0,4616.7849613635,18067.2150386365
"6064","Caswell",2021-01-26,22684,0,20.5982116116378,22684,0,4672.49832198392,18011.5016780161
"6065","Caswell",2021-01-27,22684,0,20.8608109941371,22684,0,4732.06636591007,17951.9336340899
"6066","Caswell",2021-01-28,22684,0,21.1404033378092,22684,0,4795.48909314865,17888.5109068514
"6067","Caswell",2021-01-29,22684,0,21.4159800452948,22684,0,4858.00091347467,17825.9990865253
"6068","Caswell",2021-01-30,22684,0,21.6875411165938,22684,0,4919.60182688815,17764.3981731119
"6069","Caswell",2021-01-31,22684,153.846153846154,22.6030525567899,22684,153.846153846154,4973.43028813608,17556.7235580178
"6070","Caswell",2021-02-01,22684,0,22.86439440594,22684,0,5186.55922704342,17497.4407729566
"6071","Caswell",2021-02-02,22684,0,23.1217539586537,22684,0,5244.93866798101,17439.061332019
"6072","Caswell",2021-02-03,22684,0,23.3751312149019,22684,0,5302.41476478835,17381.5852352116
"6073","Caswell",2021-02-04,22684,0,23.6245261746846,22684,0,5358.98751746545,17325.0124825346
"6074","Caswell",2021-02-05,22684,0,23.8589758615746,22684,0,5412.17008443959,17271.8299155604
"6075","Caswell",2021-02-06,22684,0,24.0784802755386,22684,0,5461.96246570318,17222.0375342968
"6076","Caswell",2021-02-07,22684,153.846153846154,24.9169405985951,22684,153.846153846154,5498.31265153916,17031.8411946147
"6077","Caswell",2021-02-08,22684,0,25.1049670225005,22684,0,5694.81071938402,16989.189280616
"6078","Caswell",2021-02-09,22684,0,25.2781732950697,22684,0,5734.10083025362,16949.8991697464
"6079","Caswell",2021-02-10,22684,0,25.4365594163276,22684,0,5770.02913799975,16913.9708620002
"6080","Caswell",2021-02-11,22684,0,25.5801253862493,22684,0,5802.59564261679,16881.4043573832
"6081","Caswell",2021-02-12,22684,0,25.7373970691147,22684,0,5838.27115115798,16845.728848842
"6082","Caswell",2021-02-13,22684,0,25.9083744649239,22684,0,5877.05566362334,16806.9443363767
"6083","Caswell",2021-02-14,22684,0,26.0930575736768,22684,0,5918.94918001285,16765.0508199871
"6084","Caswell",2021-02-15,22684,0,26.2914463953735,22684,0,5963.95170032653,16720.0482996735
"6085","Caswell",2021-02-16,22684,0,26.503540930014,22684,0,6012.06322456436,16671.9367754356
"6086","Caswell",2021-02-17,22684,0,26.7293411776272,22684,0,6063.28375273295,16620.716247267
"6087","Caswell",2021-02-18,22684,0,26.9688471381842,22684,0,6117.6132848257,16566.3867151743
"6088","Caswell",2021-02-19,22684,0,27.2115200695328,22684,0,6172.66121257283,16511.3387874272
"6089","Caswell",2021-02-20,22684,0,27.457359971669,22684,0,6228.42753597339,16455.5724640266
"6090","Caswell",2021-02-21,22684,153.846153846154,28.3167178328564,22684,153.846153846154,6269.518119359,16260.6357267948
"6091","Caswell",2021-02-22,22684,0,28.5667626570715,22684,0,6480.0844411301,16203.9155588699
"6092","Caswell",2021-02-23,22684,0,28.8199477143979,22684,0,6537.51693953402,16146.483060466
"6093","Caswell",2021-02-24,22684,0,29.0762730048398,22684,0,6595.66176841787,16088.3382315821
"6094","Caswell",2021-02-25,22684,0,29.3357385284219,22684,0,6654.51892778722,16029.4810722128
"6095","Caswell",2021-02-26,22684,0,29.5724269708789,22684,0,6708.20933407418,15975.7906659258
"6096","Caswell",2021-02-27,22684,0,29.7863383322356,22684,0,6756.73298728433,15927.2670127157
"6097","Caswell",2021-02-28,22684,0,29.977472612492,22684,0,6800.08988741768,15883.9101125823
"6098","Caswell",2021-03-01,22684,0,30.1458298116479,22684,0,6838.28003447421,15845.7199655258
"6099","Caswell",2021-03-02,22684,0,30.2914099297077,22684,0,6871.3034284549,15812.6965715451
"6100","Caswell",2021-03-03,22684,0,30.4142129666672,22684,0,6899.16006935878,15784.8399306412
"6101","Caswell",2021-03-04,22684,0,30.5142389224974,22684,0,6921.84995717932,15762.1500428207
"6102","Caswell",2021-03-05,22684,0,30.6591454168197,22684,0,6954.72054635138,15729.2794536486
"6103","Caswell",2021-03-06,22684,0,30.8489324496339,22684,0,6997.77183687495,15686.228163125
"6104","Caswell",2021-03-07,22684,0,31.0836000209401,22684,0,7051.00382875005,15632.9961712499
"6105","Caswell",2021-03-08,22684,0,31.3631481307382,22684,0,7114.41652197666,15569.5834780233
"6106","Caswell",2021-03-09,22684,0,31.6875767791436,22684,0,7188.00991658092,15495.9900834191
"6107","Caswell",2021-03-10,22684,0,32.0568859658393,22684,0,7271.78401249098,15412.215987509
"6108","Caswell",2021-03-11,22684,0,32.4710756911176,22684,0,7365.73880977311,15318.2611902269
"6109","Caswell",2021-03-12,22684,0,32.8624185553694,22684,0,7454.51102509998,15229.4889749
"6110","Caswell",2021-03-13,22684,0,33.2309145583067,22684,0,7538.10065840629,15145.8993415937
"6111","Caswell",2021-03-14,22684,0,33.5765637002176,22684,0,7616.50770975735,15067.4922902426
"6112","Caswell",2021-03-15,22684,0,33.899365981102,22684,0,7689.73217915317,14994.2678208468
"6113","Caswell",2021-03-16,22684,0,34.1993214008734,22684,0,7757.77406657413,14926.2259334259
"6114","Caswell",2021-03-17,22684,0,34.4764299595321,22684,0,7820.63337202025,14863.3666279797
"6115","Caswell",2021-03-18,22684,0,34.730691657082,22684,0,7878.31009549249,14805.6899045075
"6116","Caswell",2021-03-19,22684,0,34.9848656554706,22684,0,7935.96692528696,14748.033074713
"6117","Caswell",2021-03-20,22684,0,35.2389519547021,22684,0,7993.60386140462,14690.3961385954
"6118","Caswell",2021-03-21,22684,0,35.4929505547458,22684,0,8051.22090383855,14632.7790961615
"6119","Caswell",2021-03-22,22684,0,35.7468614556282,22684,0,8108.81805259471,14575.1819474053
"6120","Caswell",2021-03-23,22684,0,36.0006846573247,22684,0,8166.39530766753,14517.6046923325
"6121","Caswell",2021-03-24,22684,0,36.2544201598598,22684,0,8223.95266906259,14460.0473309374
"6122","Caswell",2021-03-25,22684,0,36.5080679632114,22684,0,8281.49013677486,14402.5098632251
"6123","Caswell",2021-03-26,22684,0,36.7656449975562,22684,0,8339.91891124564,14344.0810887544
"6124","Caswell",2021-03-27,22684,0,37.0271512628899,22684,0,8399.23899247395,14284.761007526
"6125","Caswell",2021-03-28,22684,0,37.2925867592194,22684,0,8459.45038046132,14224.5496195387
"6126","Caswell",2021-03-29,22684,0,37.5619514865132,22684,0,8520.55307520065,14163.4469247993
"6127","Caswell",2021-03-30,22684,0,37.8352454447918,22684,0,8582.54707669657,14101.4529233034
"6128","Caswell",2021-03-31,22684,0,38.1124686340745,22684,0,8645.43238495345,14038.5676150465
"6129","Caswell",2021-04-01,22684,0,38.3936210543588,22684,0,8709.20899997075,13974.7910000293
"6130","Caswell",2021-04-02,22684,0,38.6805939860667,22684,0,8774.30593979937,13909.6940602006
"6131","Caswell",2021-04-03,22684,0,38.9733874291982,22684,0,8840.72320443933,13843.2767955607
"6132","Caswell",2021-04-04,22684,0,39.2720013837643,22684,0,8908.46079389308,13775.5392061069
"6133","Caswell",2021-04-05,22684,0,39.5764358497539,22684,0,8977.51870815818,13706.4812918418
"6134","Caswell",2021-04-06,22684,0,39.8866908271798,22684,0,9047.89694723747,13636.1030527625
"6135","Caswell",2021-04-07,22684,0,40.2027663160395,22684,0,9119.5955111304,13564.4044888696
"6136","Caswell",2021-04-08,22684,0,40.5246623163355,22684,0,9192.61439983753,13491.3856001625
"6137","Caswell",2021-04-09,22684,0,40.8444042034772,22684,0,9265.14464951677,13418.8553504832
"6138","Caswell",2021-04-10,22684,0,41.1619919774318,22684,0,9337.18626016063,13346.8137398394
"6139","Caswell",2021-04-11,22684,0,41.4774256382322,22684,0,9408.7392317766,13275.2607682234
"6140","Caswell",2021-04-12,22684,0,41.7907051858743,22684,0,9479.80356436371,13204.1964356363
"6141","Caswell",2021-04-13,22684,0,42.1018306203621,22684,0,9550.37925792294,13133.6207420771
"6142","Caswell",2021-04-14,22684,0,42.4108019416958,22684,0,9620.46631245427,13063.5336875457
"6143","Caswell",2021-04-15,22684,0,42.7176191498422,22684,0,9690.06472795022,12993.9352720498
"6144","Caswell",2021-04-16,22684,0,43.0036971576349,22684,0,9754.95866323789,12929.0413367621
"6145","Caswell",2021-04-17,22684,0,43.2690359651024,22684,0,9815.14811832384,12868.8518816762
"6146","Caswell",2021-04-18,22684,0,43.5136355722162,22684,0,9870.63309320151,12813.3669067985
"6147","Caswell",2021-04-19,22684,0,43.737495978976,22684,0,9921.41358787092,12762.5864121291
"6148","Caswell",2021-04-20,22684,0,43.940617185382,22684,0,9967.48960233206,12716.5103976679
"6149","Caswell",2021-04-21,22684,0,44.1229991914342,22684,0,10008.8611365849,12675.1388634151
"6150","Caswell",2021-04-22,22684,0,44.2846419971325,22684,0,10045.5281906295,12638.4718093705
"6151","Caswell",2021-04-23,22684,0,44.4444325880406,22684,0,10081.7750882711,12602.2249117289
"6152","Caswell",2021-04-24,22684,0,44.6023709641296,22684,0,10117.6018295032,12566.3981704968
"6153","Caswell",2021-04-25,22684,0,44.7584571254327,22684,0,10153.0084143331,12530.9915856669
"6154","Caswell",2021-04-26,22684,0,44.912691071943,22684,0,10187.9948427596,12496.0051572404
"6155","Caswell",2021-04-27,22684,0,45.0650728036632,22684,0,10222.561114783,12461.438885217
"6156","Caswell",2021-04-28,22684,0,45.2156023205931,22684,0,10256.7072304033,12427.2927695967
"6157","Caswell",2021-04-29,22684,0,45.3642796227328,22684,0,10290.4331896207,12393.5668103793
"6158","Caswell",2021-04-30,22684,0,45.5072926525391,22684,0,10322.874265302,12361.125734698
"6159","Caswell",2021-05-01,22684,0,45.6446414100427,22684,0,10354.0304574541,12329.9695425459
"6160","Caswell",2021-05-02,22684,0,45.776325895213,22684,0,10383.9017660701,12300.0982339299
"6161","Caswell",2021-05-03,22684,0,45.9023461080542,22684,0,10412.488191151,12271.511808849
"6162","Caswell",2021-05-04,22684,0,46.0227020485908,22684,0,10439.7897327023,12244.2102672977
"6163","Caswell",2021-05-05,22684,0,46.1373937167917,22684,0,10465.806390717,12218.193609283
"6164","Caswell",2021-05-06,22684,0,46.2464211126923,22684,0,10490.5381652031,12193.4618347969
"6165","Caswell",2021-05-07,22684,0,46.3519276048963,22684,0,10514.4712578947,12169.5287421053
"6166","Caswell",2021-05-08,22684,0,46.4539131934081,22684,0,10537.6056687927,12146.3943312073
"6167","Caswell",2021-05-09,22684,0,46.5523778782522,22684,0,10559.9413979027,12124.0586020973
"6168","Caswell",2021-05-10,22684,0,46.6473216594015,22684,0,10581.4784452186,12102.5215547814
"6169","Caswell",2021-05-11,22684,0,46.7387445368586,22684,0,10602.216810741,12081.783189259
"6170","Caswell",2021-05-12,22684,0,46.826646510648,22684,0,10622.1564944754,12061.8435055246
"6171","Caswell",2021-05-13,22684,0,46.9110275807451,22684,0,10641.2974964162,12042.7025035838
"6172","Caswell",2021-05-14,22684,0,46.9924591018599,22684,0,10659.7694226659,12024.2305773341
"6173","Caswell",2021-05-15,22684,0,47.0709410739702,22684,0,10677.5722732194,12006.4277267806
"6174","Caswell",2021-05-16,22684,0,47.1464734971024,22684,0,10694.7060480827,11989.2939519173
"6175","Caswell",2021-05-17,22684,0,47.2190563712548,22684,0,10711.1707472554,11972.8292527446
"6176","Caswell",2021-05-18,22684,0,47.2886896964002,22684,0,10726.9663707314,11957.0336292686
"6177","Caswell",2021-05-19,22684,0,47.3553734725675,22684,0,10742.0929185172,11941.9070814828
"6178","Caswell",2021-05-20,22684,0,47.4191076997549,22684,0,10756.5503906124,11927.4496093876
"6179","Caswell",2021-05-21,22684,0,47.4824157454504,22684,0,10770.911187698,11913.088812302
"6180","Caswell",2021-05-22,22684,0,47.5452976096852,22684,0,10785.175309781,11898.824690219
"6181","Caswell",2021-05-23,22684,0,47.607753292428,22684,0,10799.3427568544,11884.6572431456
"6182","Caswell",2021-05-24,22684,0,47.6697827937101,22684,0,10813.4135289252,11870.5864710748
"6183","Caswell",2021-05-25,22684,0,47.7313861135316,22684,0,10827.3876259935,11856.6123740065
"6184","Caswell",2021-05-26,22684,0,47.7925632518611,22684,0,10841.2650480522,11842.7349519478
"6185","Caswell",2021-05-27,22684,0,47.8533142087299,22684,0,10855.0457951083,11828.9542048917
"6186","Caswell",2021-05-28,22684,0,47.9152438878202,22684,0,10869.0939235131,11814.9060764869
"6187","Caswell",2021-05-29,22684,0,47.9783522891346,22684,0,10883.4094332673,11800.5905667327
"6188","Caswell",2021-05-30,22684,0,48.0426394126442,22684,0,10897.9923243642,11786.0076756358
